,User,Item,Rating
700,AFDPRZX9Z48Z6,B002ELCUUG,5
702,A1F0A78UDURIR,B002ELCUUG,4
703,A2AEMDWL53LDGB,B002ELCUUG,5
704,A29L8G5P52Y087,B002ELCUUG,5
706,AYKOEZFVI4TGP,B002ELCUUG,5
707,A33XG7H4GS2JF0,B002ELCUUG,3
708,A1K9STA34MVDYH,B002ELCUUG,5
709,A47E3AYWOAS8S,B002ELCUUG,1
710,A24ECQCIUKA2Y3,B002ELCUUG,5
711,A3GD8XZY4N7ZN9,B002ELCUUG,5
713,A3AWKLG8L6U4EB,B002I092MM,5
714,A1BHPNNG1ZAHE0,B002I092MM,5
715,A28RTSJ7FKD99W,B002I092MM,5
716,A16M2UB5K6VBFS,B002I092MM,5
717,A39E99E2MIMLOC,B002I092MM,3
718,A2O6H1OQ7TIRM,B002I092MM,4
719,A17G8RLZHCFIYF,B002I092MM,5
720,A3A0HXE4IULPIM,B002I092MM,4
721,A36HKBZYRBE2H5,B002I092MM,5
723,A1ODTJI740VVPW,B002I092MM,5
724,AK1INV8KG5E8W,B002I092MM,5
725,A101XPS10HGU28,B002I092MM,5
726,A36UKFV79879MD,B002I092MM,5
727,AB1N1IN1JP3E9,B002I092MM,4
728,A1I2SGWF6SHP24,B002I092MM,5
729,AIMT3E7BNFZNX,B002I092MM,4
732,AYJZ1J07WMQ5P,B002I092MM,4
734,A2MWJS752GW2ZZ,B002I092MM,5
735,A2UGE6BCN2ZTYP,B002I092MM,5
736,A19CM93QR15BDZ,B002I092MM,5
737,A1B4KM7GVOBRSA,B002I092MM,5
739,A87JI1JMRS0PG,B002I092MM,5
741,A2XIP4MHJ6Q8H4,B002I092MM,4
743,A2Z1A677VGN44U,B002I092MM,4
744,A1DDG2R80UWTPI,B002I092MM,4
745,A3035O4AZ52OSL,B002I092MM,5
747,A2L3DA3W53GRY4,B002I092MM,4
748,A32RYUDMGLLBJL,B002I092MM,5
750,ARBDZ7S1TSHX5,B002I092MM,5
751,A3RQZ1J5F5G104,B002I092MM,3
753,A2JSH6MZ9BOVJ2,B002I092MM,4
756,A1EVV74UQYVKRY,B002I092MM,5
758,AASU3KMYV0JP7,B002I092MM,4
761,A2TZF646VY84RC,B002I092MM,3
762,A3G9QYFX6SUH66,B002I092MM,5
765,A10L7QIDE9UF11,B002I092MM,5
766,ADOVK2FPSTR14,B002I092MM,4
767,AZIIM0UOCTSHV,B002I092MM,5
769,A27DNSEA1L04L2,B002I092MM,5
772,A2B3FCRI3MEYJU,B002I092MM,5
773,A2LQNY854DQS01,B002I092MM,5
774,A13YJSEFEZ17PO,B002I092MM,4
775,A28VZETN6LNCUD,B002I092MM,4
776,A1PEFBNGZD7AAC,B002I092MM,3
777,A3V761GBN0OEAN,B002I092MM,5
778,A1COHD6P8ASVJI,B002I092MM,5
779,A23MW5CPLTHSOV,B002I092MM,5
780,A3JBVKDALICNNN,B002I092MM,4
781,A2H9VNM5VBR5LF,B002I092MM,5
783,A2CIU6DW78E8XQ,B002I092MM,5
784,A25NSTXNN16KG8,B002I092MM,1
786,AC9RN6DJ953QY,B002I092MM,5
787,A2QY4B60WUYHT2,B002I092MM,5
789,A2U27GN88OLC4Q,B002I092MM,5
790,A228I577GMZATH,B002I092MM,5
791,AYKOEZFVI4TGP,B002I092MM,5
793,A3CTMXWRKRJRMW,B002I092MM,5
794,AHJK8Y7IG1RSE,B002I092MM,3
795,A14FE14GPX0ZKA,B002I092MM,5
796,A9RHCOA781HWO,B002I092MM,4
797,A11548ZOIDAELN,B002I092MM,5
798,A1MHB1HRR6VPEH,B002I092MM,1
799,A3306R2G4LHEJV,B002I092MM,4
800,A2OWRTAQK6500U,B002I092MM,5
801,AIB1TXN9L5JA2,B002I092MM,5
802,A38IEZF0P3ZUQJ,B002I092MM,5
804,A27OW0P38B28OP,B002I092MM,5
805,ADPWDOHEQPNEA,B002I092MM,5
807,AM8E8MYNQHZR8,B002I092MM,5
808,A3NV2WCJ0CY46S,B002I092MM,5
809,AQMULOOQGRAGH,B002I092MM,5
810,A28LCLSHNWHAYQ,B002I092MM,5
811,A2KSCRBBJXWL3M,B002I092MM,5
812,A2ZO6YJ9TQL6M0,B002I08U20,4
814,AYB1N6LV65OQB,B002I08U20,5
815,ABEIDMD46BD7S,B002I08U20,2
816,A3VDR06VNCZQ6J,B002I0H1DY,4
817,AKECTU8MDKBXN,B002I0H1DY,4
818,A3F4HBSBMXGC0S,B002I0H1DY,5
819,A6CSSYERA32AL,B002I0H1DY,5
820,A20QMISU4S0XRC,B002I0H1DY,5
821,A22DKQT5IHN5RK,B002I0H1DY,5
822,A2IOIRK1CSRTDC,B002I0H1DY,5
824,A3U32ON23RQ7UX,B002I0H1DY,1
826,A35XSGKV80CQ4N,B002I0H1DY,5
828,AN8B218WPIWYH,B002I0H1DY,5
830,A3LGWQVSYP4UVK,B002I0H1DY,3
832,A243GSGE76TSZH,B002I0H1DY,5
835,A49HB5J3L04SR,B002I0H1DY,5
836,A10YQZ4Q4KPV9B,B002I0H1DY,5
837,A1COHD6P8ASVJI,B002I0H1DY,5
839,A2MCTBSIBDYELL,B002I0H1DY,5
840,AKLLE6W7SKTKX,B002I0H1DY,5
842,A2KO0YYRZPFNNT,B002I0H1DY,4
846,A2WPX0EE2DZGYK,B002I0JAJ2,1
848,ABNSZMW305TON,B002I0JAJ2,5
850,ADHKG0TCPNG43,B002I0JAJ2,5
851,A2UQ7SMLV3NXKS,B002I0JAJ2,3
852,A3W4FQNVNO06M0,B002I0JAJ2,2
853,AFIYNGQDGK4TD,B002I0JAJ2,1
854,A13VY0ZQM7QBAJ,B002I0JAJ2,1
855,AEZJTA4KDIWY8,B002I0JAJ2,3
856,A3PZ4AXTY9J1DZ,B002I0JAJ2,3
858,AYYZH8KL2Y6D3,B002I0JAJ2,5
859,A3JC30J3G0MY9,B002I0JAJ2,1
860,AHO36V79YNS88,B002I0JAJ2,3
861,A1BONAS0DQEZMY,B002I0JAJ2,4
862,AX5CJ7EK7AH22,B002I0JAJ2,5
863,A29198Z6AT7IAG,B002I0JAJ2,4
864,A5DZ0E670H0HU,B002I0JAJ2,5
866,A5Y7WUBMHBT8I,B002I0JAJ2,5
868,A1L0DEUP7Q3LCB,B002I0JAJ2,3
869,A1Z1NQJUJQ5CRO,B002I0JAJ2,4
871,AJNNNF726KSEA,B002I0JAJ2,3
874,A343L5PLZOKVO6,B002I0JAJ2,5
875,A3PM5VDMCEEWTY,B002I0JAJ2,4
876,A1HZN717QPIXJH,B002I0JAJ2,5
877,A2S42FIPJPLJU0,B002I0JAJ2,2
878,A2Q1RZH5JAWO2B,B002I0JAJ2,5
880,A26JPPFJ1WLTGY,B002I0J82G,5
881,A1N386E6Z214D8,B002I0J82G,5
882,ADVHRYCNV0O5F,B002I0J82G,5
883,A3QMVI3IQDSD5G,B002I0J82G,5
884,AKKX99YYBL1UY,B002I0J82G,4
885,A2OVOYG7YFERWQ,B002I0J82G,4
886,A37ZQXAKLYAAAQ,B002I0J82G,5
889,A1CUZCWANFNWVB,B002I0J82G,2
890,A3F4HBSBMXGC0S,B002I0J82G,5
891,A3E9Y6IBUXV41U,B002I0J82G,1
893,A1H6SBO7R007I8,B002I0J82G,1
894,A104WER6UUDA2M,B002I0J82G,5
895,A3XD3EF43QAIL,B002I0J82G,3
897,A2SX8PN6ATNHEO,B002I0J82G,5
898,A3IE1M3QVUKIJN,B002I0J82G,2
900,A9ECW8HD5FXGD,B002I0J82G,4
902,A1Z1DI1O6FWC57,B002I0J82G,5
903,ADI20I187VRE7,B002I0J82G,4
905,A2BRXIK11K4DAW,B002I0J82G,5
908,A27LD3OXBRUK6H,B002I0J82G,3
909,AXJ7ODEFGCUTA,B002I0J82G,4
910,A1AHDO431YOY3A,B002I0J82G,2
911,A3AF8GQGBCEO73,B002I0J82G,3
912,A2BR4UZW142W9W,B002I0J82G,5
913,AJDNENP5PN07J,B002I0J82G,2
914,A3HLAESZGUFBAV,B002I0J82G,5
915,A39BZ118DWSSC6,B002I0J82G,4
917,ARXZKH8HDED5S,B002I0J82G,5
920,AEBNA8I3B1VR3,B002I0J82G,5
921,A2TO3RKAJZP9J2,B002I0J82G,5
922,A3W30IYME67OZ1,B002I0J82G,4
923,A1P20EQJ46261K,B002I0J82G,5
924,A1VM9FJWECY5MP,B002I0J82G,5
925,A3PLUATOOMTUCM,B002I0J82G,5
928,AGG3AOLCBVBUS,B002I0J82G,5
930,A1CR8JGG5P5OB6,B002I0J82G,5
932,A2BFIYZYNK54QX,B002I0J82G,4
933,A2IDOKLAT1MP8X,B002I0J82G,3
935,A6KVBHAAA7U10,B002I0J82G,4
936,AW4SW0UXMRHAE,B002I0J82G,4
937,A2FYX0BC3D214U,B002I0J82G,5
938,A365Q5VYMO7WPH,B002I0J82G,2
939,A23SESNRJ2M2NJ,B002I0J82G,4
940,A1KTL3RGG0Z1DZ,B002I0J82G,5
941,A1EVL7H98J19LD,B002I0J82G,2
942,A29GUIQU2C2QWZ,B002I0J82G,1
944,ASOADU8C6KBFF,B002I0J82G,3
946,A3JFMWPNTLJJJD,B002I0J82G,1
947,AOA98DNOIPBZG,B002I0J82G,2
949,A22RXF3OX0GX0R,B002I0J82G,3
950,A2M5LB2BOQB1VL,B002I0J82G,2
951,A2495GSPMJV5DI,B002I0J82G,4
952,A38TJNOJEKZOEG,B002I0J82G,5
953,A1UV6NY7050MW3,B002I0J82G,3
954,A26PKRMRF54AJ0,B002I0J82G,5
955,A9J4AP36FBZ9V,B002I0J82G,5
956,A2Y5XNJIP2085B,B002I0J82G,5
957,A12NL8N194S6YO,B002I0J82G,3
958,A1NAIEOE8B59TG,B002I0J82G,5
960,AHJBQXPBCOU41,B002I0J82G,4
961,A2CUZZ2TBBSJ7H,B002I0J82G,5
964,A91570B9XDDI0,B002I0J82G,1
965,A3ETDO8R97KK39,B002I0J82G,2
966,A13WON9OH81ZCM,B002I0J82G,4
968,ADFLBRY00Y70G,B002I0J82G,3
969,A1RL028B7L3BC1,B002I0J82G,5
970,A1LKZ2UBHSKRT,B002I0J82G,5
972,A2AIGBTXUN7V5O,B002I0J82G,5
973,A1U13BU6OUUVXV,B002I0J82G,5
974,A1GVJE47UPRUNK,B002I0J82G,5
975,A3HNBLO0KIJVTS,B002I0J82G,3
976,A3V1A3C9DTLPME,B002I0J82G,5
979,A303IBWZ0QMZ9Z,B002I0J82G,2
980,A1AVANVFF4K9E0,B002I0J82G,2
981,A2CDKNR59EBOKA,B002I0J82G,5
982,AH9G89XB6BHEN,B002I0J82G,3
985,A1MQ0MYT3QLWC,B002I0J82G,1
987,A2HA1H6ZAGO9B7,B002I0J82G,5
989,A3LOAQX4DVQPCS,B002I0J82G,5
990,AM2PAP6COUV5J,B002I0J82G,5
991,A21EJWJOOH0DVA,B002I0J82G,4
992,A7N2829J6V5RD,B002I0J82G,4
993,A15PIAQT55GNCA,B002I0J82G,5
995,A14G61W8DMEEVY,B002I0J82G,5
997,A21VLEVIU3WI1O,B002I0J82G,2
998,A3OLGBJ0HVLXRA,B002I0J82G,5
1000,A1QG3JF3CN7QFQ,B002I0J82G,5
1001,A2JIBDS7NU574,B002I0J82G,5
1002,AWUZM5SAHTO0Z,B002I0J82G,5
1003,A3CBAO4J7B2AH1,B002I0J82G,5
1004,A1S2AJOKAEC7YN,B002I0J82G,1
1005,A2DSN4VNMYG5RJ,B002I0K3M0,5
1006,A1BHPNNG1ZAHE0,B002I0K3M0,5
1007,ATGHCRAAL3YE5,B002I0K3M0,4
1008,A1NXWJ0UYOMQ8O,B002I0K3M0,5
1010,A3KJLCR9WVIU5R,B002I0K3M0,5
1011,A3PDYHA2GC9AW1,B002I0K3M0,2
1012,A4A06YGM0DS17,B002I0K3M0,4
1013,A42HIT7SJZNJG,B002I0K3M0,5
1014,A2FBBAJDEPFEGG,B002I0K3M0,2
1015,A2OT4VDS8QACNB,B002I0K3M0,5
1017,A35GDF23QE6D1X,B002I0K3M0,4
1018,AH7TXPXQVY7BI,B002I0K3M0,1
1020,A21V09X0R8ZLOE,B002I0K3M0,4
1021,A138OCOYVN8ICU,B002I0K3M0,5
1022,A3V6Z4RCDGRC44,B002I0K3M0,5
1024,A1F7XETXDDGRBE,B002I0K3M0,3
1025,A3R1Y85ER0LCRC,B002I0K3M0,1
1026,A2CIU6DW78E8XQ,B002I0K3M0,5
1027,A1QNE83F588I4,B002I0K3M0,4
1028,A1KZMSXC9JOI7Q,B002I0K3M0,3
1029,A281ZPIZMJY8XG,B002I0K3M0,4
1030,AYKOEZFVI4TGP,B002I0K3M0,4
1031,A1MHB1HRR6VPEH,B002I0K3M0,1
1032,AAU5M4X3I03RD,B002I0K3M0,2
1033,A34T5CHT4UUL3Y,B002RWJQ5O,3
1034,A364YUDLT1OJWH,B002V14VOC,4
1035,A34NY4KZAXGRVV,B002V14VOC,4
1037,A3R0VBQ68Z555I,B002V14VOC,4
1038,A2EICU0QSQ74OX,B002V14VOC,4
1039,ADY901N4FC3ER,B002V14VOC,4
1040,APBOK4TSKLX30,B002V14VOC,4
1041,A26N27LJVQNVI1,B002V14VOC,5
1042,A2FS9L59TD8CYS,B002V14VOC,4
1045,A2LH1PE4DZYB2R,B002V14VOC,4
1046,A1U1V83ZHRI6WJ,B002V14VOC,5
1047,A36FPEHND5CW5P,B002V14VOC,5
1048,A10J471BUE9LL7,B002V14VOC,4
1049,ANBPTSRNY28BY,B002V14VOC,5
1050,AYTOPJ4PLNCTA,B002V14VOC,4
1051,ACUU754AGPOSV,B002V14VOC,3
1052,A1QILTEA49YNPZ,B002V14VOC,4
1053,A2D5QA90MQEFXT,B002V14VOC,3
1054,A26RHSVFH4WF65,B002V14VOC,5
1055,AEI298ZBB6022,B002V14VOC,3
1057,AKS8JNEZ9859I,B002V14VOC,2
1059,A3443SUQ5KMPL0,B002V14VOC,5
1060,A1TV1DJS11RHMK,B002V14VOC,5
1062,A3ORWR9754FAFL,B002V14VOC,2
1063,A7A9WVDCLLJSY,B002V14VOC,5
1065,AAN5097C2YVL0,B002V14VOC,5
1066,A19U3RW5VR9U4Z,B002V14VOC,2
1067,AX5CJ7EK7AH22,B002V14VOC,5
1068,A3I4TRHT4G8V2D,B002V14VOC,4
1070,AVYRBFB8LKSZH,B002V14VOC,1
1071,A3BGRXOXDW5T5H,B002V14VOC,5
1072,A1Q45JLC7C0FMK,B002V14VOC,5
1073,A3VSEPJ9258H89,B002V14VOC,1
1074,A23MW5CPLTHSOV,B002V14VOC,4
1075,A9JFFAK4JYBPL,B002V14VOC,3
1076,A2OVSQQCIK55HF,B002V14VOC,4
1077,A1LYN3ZK230TGE,B002V14VOC,4
1078,A3BTBIV6N9BZFR,B002V14VOC,4
1079,AMWWMWF70LLYW,B002V14VOC,5
1081,APGISR9VLHGY1,B002V14VOC,4
1082,ABSSWAIOUZ67Y,B002V14VOC,5
1084,A1WSWGB24SHX9L,B002V14VOC,5
1086,A38LYZ8XVE60IS,B002V14VOC,1
1088,A1EPQH2I9AU02F,B00332F1VA,4
1089,A2KVP1EEPTU1V4,B00332F1VA,4
1091,A1QT50KUJZUGD7,B00332F1VA,4
1092,A169CJ2NJQYIM6,B0037LTTRO,3
1093,A159PYOV61GY9P,B0037LTTRO,4
1095,AQHKWJU7YJKUL,B0037LTTRO,2
1096,ANS2OWH7CK1M9,B0037LTTRO,4
1097,A1V7M066XFKFEY,B0037LTTRO,2
1098,ACKE7RAMWLVP7,B0037LTTRO,5
1099,A3B40TOZEXBCDL,B0037LTTRO,4
1100,A1IOTR3KTJHS8R,B0037LTTRO,3
1101,A183Y4RINL91HJ,B0037LTTRO,3
1103,A26XRY6HE0VLUC,B0037LTTRO,4
1106,A37P3IV8758KUL,B0037LTTRO,5
1109,AVJZTDXQOT7LV,B0037LTTRO,5
1111,A3PR0G4W5IMG9T,B0037LTTRO,5
1112,AHI0LPNCXU70P,B0037LTTRO,5
1113,A1T6XD1LCHBRRA,B0037LTTRO,2
1114,A2218IYQ2S13RT,B0037LTTRO,5
1115,A3PXPQPNJ0X61B,B0037LTTRO,4
1116,AXUO5393RYPP2,B0037LTTRO,4
1117,AI2DKI04BIWB9,B0037LTTRO,4
1118,ANDVZIA4IVJBC,B0037LTTRO,1
1119,A3C8RQQQV7H9CP,B0037LTTRO,4
1120,A201V5V0GLSX57,B0037LTTRO,5
1121,A2G44NES0MQOAC,B0037LTTRO,3
1122,A2Q9CNJ4T6ZK99,B0037LTTRO,4
1123,A2SJ5EMVIEG9HM,B0037LTTRO,3
1124,A1TKDHV7V1QEI7,B0037LTTRO,4
1125,AQ0KPAX7QXHE7,B0037LTTRO,4
1126,A1RQHKZY4DHEJY,B0037LTTRO,3
1127,APHHB2I3CGNJE,B0037LTTRO,5
1129,A27PPRSOP91J1B,B0037LTTRO,4
1130,A2P3IODT8AS365,B0037LTTRO,4
1132,A2XT8C2ASRLF2M,B0037LTTRO,1
1133,A16ML7RAVORR8X,B0037LTTRO,4
1134,A288FM9SUX0CEX,B0037LTTRO,5
1137,A2JZD09DKQ0SXI,B003ICGL7I,2
1138,A2H1UKS9Q4DC59,B003ICGL7I,4
1139,A2WPX0EE2DZGYK,B003ICGL7I,2
1140,A1Q8X2E8DLCH1Y,B003ICGL7I,1
1141,A257J406T8V8BB,B003ICGL7I,1
1142,A2Y5LW794G4Y9A,B003ICGL7I,5
1143,A32JGNK1JNUSST,B003ICGL7I,3
1144,A2L3KXEG4RP7IE,B003ICGL7I,4
1145,ALIZ13E04IN5D,B003ICGL7I,3
1148,A1MN9SIP6DB1DX,B003ICGL7I,4
1149,AKFK9B6UKA3HT,B003ICGL7I,2
1152,A1QILTEA49YNPZ,B003ICGL7I,1
1153,A2C7O4GVUBZ62,B003ICGL7I,4
1154,AFIYNGQDGK4TD,B003ICGL7I,3
1155,A2AU2OVD6VT49Z,B003ICGL7I,4
1156,A2O6HZ2B9YSRXR,B003ICGL7I,3
1157,A11A9AVEM5EVU4,B003ICGL7I,1
1158,A275XJ84J024SU,B003ICGL7I,4
1159,ARGPYJT7X4YKF,B003ICGL7I,5
1160,A16Z9RAS2U5JVT,B003ICGL7I,5
1161,A37I9P028LY6VC,B003ICGL7I,4
1162,A3V6Z4RCDGRC44,B003ICGL7I,3
1163,A13Y9AASBML1FT,B003ICGL7I,5
1164,A2BEKQ2A4D6IG2,B003ICGL7I,3
1166,A2KMTCDJNWOR7I,B003ICGL7I,1
1167,A16WKPOSEGQC3Y,B003ICGL7I,2
1168,A8RGWWCC1PVMQ,B003ICGL7I,4
1169,A3BTBIV6N9BZFR,B003ICGL7I,1
1170,A2WLDEORTNRY0D,B003ICGL7I,1
1172,A2V27POJVB74WB,B003ICGL7I,3
1174,A1ZNY4H5FOKQD4,B003ICGL7I,1
1175,A2QC6RHD6VJJ34,B003ICGL7I,5
1176,A1HZN717QPIXJH,B003ICGL7I,2
1177,A358CBXDEJYBCG,B003ICGL7I,4
1178,ABSSWAIOUZ67Y,B003ICGL7I,1
1179,A6N8YJNAGKS50,B003ICGL7I,4
1180,A26JPPFJ1WLTGY,B003JVKHEQ,5
1181,A3958SRZFG5W82,B003JVKHEQ,5
1182,A3K6Y1USLHBF83,B003JVKHEQ,3
1183,AW0GEWXD1KL0B,B003JVKHEQ,3
1184,A3IQ6AYVH2818P,B003JVKHEQ,5
1185,AQUVTQFFXP4AC,B003JVKHEQ,2
1187,AF7X911US2MRA,B003JVKHEQ,5
1189,A14W1FNYKW8PB4,B003JVKHEQ,4
1190,A20M0QEPPYILB8,B003JVKHEQ,1
1191,A30WMDSPCGDQ8M,B003JVKHEQ,5
1193,A355YWQ2CWZTZ3,B003JVKHEQ,5
1194,A2VVICJAQ1UQ5F,B003JVKHEQ,5
1195,A1GRBUI69G22RX,B003JVKHEQ,5
1198,A2HXBTVNQA7OSY,B003JVKHEQ,3
1199,A1PBJI0UM664DN,B003JVKHEQ,5
1200,A2HR865RGPFXN1,B003JVKHEQ,5
1202,A3A70SQMZ35JAW,B003JVKHEQ,5
1203,A1AOPHBCL7X8YB,B003JVKHEQ,5
1204,A3BXZ5WUC5C22Y,B003JVKHEQ,5
1205,AZKLMODAJ0UWC,B003JVKHEQ,5
1207,A1CDTEAJ1R338G,B003JVKHEQ,4
1209,A1WFGS1V6LJGG6,B003JVKHEQ,5
1210,A2YUZ5QOWCW612,B003JVKHEQ,2
1211,A2QSC9US12F2GH,B003JVKHEQ,2
1212,A13O1YCZCYT76I,B003JVKHEQ,4
1213,A2UJQOWLWJKAF8,B003JVKHEQ,4
1216,A8IXEE1XQ3OEX,B003JVKHEQ,5
1218,AGR8ZLY7RIC2G,B003JVKHEQ,4
1219,A2TIGM5XY4VHYD,B003JVKHEQ,5
1222,A4UR58RJ1S5SE,B003JVKHEQ,2
1223,A2FBD3A4TBXMBG,B003JVKHEQ,4
1224,AZM4QN9IYR1WN,B003JVKHEQ,4
1225,A2O6FNFP7Z71XG,B003JVKHEQ,4
1226,A1C130R0UWCMCC,B003JVKHEQ,5
1227,A3MS3IKEJQYTY0,B003JVKHEQ,5
1229,A2NUHWMHA9XNKV,B003JVKHEQ,4
1230,A3EDQW1A4S74T6,B003JVKHEQ,5
1231,A2T7WZRSWD533R,B003JVKHEQ,5
1232,A3V6Z4RCDGRC44,B003JVKHEQ,4
1233,A37WBKCEF2FRJL,B003JVKHEQ,5
1234,A20IODXCIIE4PO,B003JVKHEQ,2
1235,A17RNV8G9Y9Z3W,B003JVKHEQ,4
1236,AO9KIXPS4KCDF,B003JVKHEQ,4
1237,A16SXPPD0OA9GK,B003JVKHEQ,2
1238,A27DNSEA1L04L2,B003JVKHEQ,3
1239,A2XWHRHI0BIEO8,B003JVKHEQ,5
1240,A1RL028B7L3BC1,B003JVKHEQ,4
1241,A2KMTCDJNWOR7I,B003JVKHEQ,5
1242,A2IXAXF3T5LR8,B003JVKHEQ,5
1243,A2JV0XLYWRUCGJ,B003JVKHEQ,4
1244,A19E5QPDOOSQ1M,B003JVKHEQ,5
1245,A363JQMCE7A1SE,B003JVKHEQ,5
1246,A10J6K3LQ4EY2W,B003JVKHEQ,5
1247,A1I9Z7BQW5ZD0S,B003JVKHEQ,2
1248,A2ZT6C7X6A07KP,B003JVKHEQ,2
1249,A2PLW2M7R4BPXI,B003JVKHEQ,5
1250,ARTLDZZ72PL8O,B003JVKHEQ,5
1251,A20WRRHXRVMM4Q,B003JVKHEQ,5
1252,A26WOZYGYYYN3J,B003JVKHEQ,5
1253,A2DRPL4GAZ0PAI,B003JVKHEQ,2
1254,A3ES8MDZQQPHXX,B003JVKHEQ,4
1255,ASV5VNH53VRU,B003JVKHEQ,5
1256,A39C34NKIELF1S,B003JVKHEQ,4
1257,A2I5NVT7IWQ51Z,B003JVKHEQ,3
1258,A1A9E5QDQZVWFS,B003JVKHEQ,5
1260,AOKJGTDGOZJNW,B003JVKHEQ,5
1261,AJ19OA1TJC9RO,B003JVKHEQ,5
1262,A28XXRZ4TLG7W1,B003JVKHEQ,5
1265,AVAYPIMDXYNRF,B003JVKHEQ,4
1266,A2WM817PG9TO92,B003JVKHEQ,3
1267,A31JC6RV4951A0,B003JVKHEQ,4
1269,A3U8G64E3HU4P2,B003JVKHEQ,2
1270,A2L8FG3KG6H5SG,B003JVKHEQ,5
1271,A1M51UYWPQ4NKZ,B003JVKHEQ,2
1272,A29MS2MNTP6GX7,B003JVKHEQ,5
1273,A3QOA3TZZP669V,B003JVKHEQ,4
1275,A1A05DMIV6RGP,B003O3EFY2,1
1282,A2KH3N85FJOL9M,B003O3EFY2,4
1284,A2IKA7KVW5FEAC,B003O3EFY2,1
1287,AFDJUIJUX1VIR,B003O3EFY2,1
1289,AAXNS3WFYT4B1,B003O3EFY2,5
1291,A8DK6D1EN8DOK,B003O3EFY2,5
1294,AM7Q5M3W8CZMM,B003O3EFY2,4
1295,A1MTLOYWIOIX99,B003O3EFY2,4
1296,A1IOXFDU2MGDDT,B003O3EFY2,4
1297,ATERO6UNKMBXK,B003OPX802,5
1299,A2Q62JDZ8AHV6A,B003OPX802,4
1300,A1KTL3RGG0Z1DZ,B003OPX802,3
1301,AXNQ2SW2AEFH9,B003OPX802,5
1304,A2CZDT27T36DBB,B003OPX802,1
1305,A3GKJYVADM7NGF,B003OPX802,5
1307,A35GK4BU9HN95I,B003OPX802,4
1309,A20L63B48RPSOH,B003OPX802,4
1310,A32BCTL0HLOXRV,B003V63V1U,5
1311,A25Y5ZHHTYO9N4,B003V63V1U,5
1313,A9CBIYEOIRAXZ,B003V63V1U,3
1314,A2SF3BCLD2CSKT,B003WUZM4E,5
1315,A1ZZ6I6N3W94P8,B00432O4VM,4
1316,A2IMVILGSSEYGP,B00432O4VM,5
1320,A29OF637E06TZ4,B00432O4VM,5
1321,A3CYN2VQB3MNWX,B00432O4VM,4
1323,A1IAJTQ0PAHUQI,B00432O4VM,2
1324,A1PIFJR3AJ36IP,B00432O4VM,5
1325,AU4HL7JWM5X34,B00432O4VM,2
1326,ADPEAVHFCNLLC,B00432O4VM,4
1329,A24DBUIAWDQXA2,B00432O4VM,5
1332,A1IAQOSPATLKWO,B0045ZB66I,5
1334,A1U554UZF2PS93,B0045ZB66I,1
1335,A1SZOHSO795GHM,B0045ZB66I,1
1336,A2VVCH3IPIZGTW,B0045ZB66I,5
1337,A3KKADE1AG5XS5,B0045ZB66I,5
1340,AGXIND08WDJEO,B0045ZB66I,5
1341,A3W2QV51INZP7M,B0045ZB66I,5
1342,A25K0RTR35BA3K,B0045ZB66I,5
1343,A3M0OR0R5NYR85,B0045ZB66I,3
1346,ABAHKMFEHT8K1,B0045ZB66I,5
1347,ASFH36SCMNQCW,B0045ZB66I,5
1348,A3H8ZDEBC87CH6,B0045ZB66I,5
1350,AXT8TRG5X6E5I,B0045ZB66I,5
1352,A1YM6DPMXYQ705,B0045ZB66I,1
1353,A39S0OICXLN1WP,B0045ZB66I,3
1356,A379WGF0PER5LP,B0045ZB66I,4
1357,A1XFBG32DZIN1N,B0045ZB66I,1
1358,A23KZK7EEC93UT,B0045ZB66I,5
1360,A1POB7XZC9BJ15,B0045ZB66I,3
1362,A5ING0XDKXE5C,B0045ZB66I,5
1363,A2Z5IUIPKV3G4M,B0045ZB66I,5
1365,A1C37KKSUJWH0H,B0045ZB66I,5
1366,A1FST8NVFWYFTZ,B0045ZB66I,5
1367,AQLM2XE9UEBAU,B0045ZB66I,3
1368,A37VPF3JIWMXIJ,B0045ZB66I,1
1370,A2YJ1K8M0KPHMF,B0045ZB66I,3
1372,AQSMM1Z9BEOYT,B0045ZB66I,5
1373,ADPWDOHEQPNEA,B0045ZB66I,1
1374,A3GK8FW7056P1N,B0045ZB66I,3
1375,A18UVROHW2QGG3,B0045ZB66I,4
1376,A1163FVA9UBMCS,B0047THYWC,1
1379,AAUTM27RPDHFP,B0047THYWC,3
1381,A2U83VDVJMAB2U,B0047THYWC,3
1382,A1I8YIJPHIKVSI,B0047THYWC,4
1383,AGXIND08WDJEO,B0047THYWC,4
1384,A3W2QV51INZP7M,B0047THYWC,3
1385,A1THAS6M64YVLC,B0047THYWC,4
1386,A2SZQQB6A3NR5L,B0047THYWC,4
1387,A10J471BUE9LL7,B0047THYWC,3
1389,ANQUC4ZM40ZU9,B0047THYWC,4
1391,A2UTLOF5A2OTLT,B0047THYWC,2
1393,A1CSBGMOLVPL2S,B0047THYWC,5
1394,A1L7FA03KKDKUG,B0047THYWC,3
1396,A11A9AVEM5EVU4,B0047THYWC,1
1397,A3DXRN8UPJ6W2N,B0047THYWC,4
1398,A2FZXIA25GIAJS,B0047THYWC,1
1402,AJR0DBXO3Q0OB,B0047THYWC,4
1403,A3JNSCHJX2FALY,B0047THYWC,5
1404,A1FST8NVFWYFTZ,B0047THYWC,4
